symbol,date,price
디씨,2016-12-11 1:26,69.14
디씨,2016-12-11 1:27,68.41
디씨,2016-12-11 1:30,78.54
디씨,2016-12-11 1:31,79.91
디씨,2016-12-11 1:33,93.15
디씨,2016-12-11 1:43,89.15
디씨,2016-12-11 1:44,90.56
디씨,2016-12-11 1:45,92.64
디씨,2016-12-11 1:46,77.7
디씨,2016-12-11 1:47,64.47
디씨,2016-12-11 1:48,71.3
디씨,2016-12-11 1:50,78.63
디씨,2016-12-11 1:51,81.62
디씨,2016-12-11 1:52,73.33
디씨,2016-12-11 1:54,76.34
디씨,2016-12-11 1:55,80.81
디씨,2016-12-11 1:56,72.76
디씨,2016-12-11 1:57,57.24
디씨,2016-12-11 1:58,42.7
디씨,2016-12-11 1:59,51.28
디씨,2016-12-11 2:01,58.82
디씨,2016-12-11 2:02,64.79
디씨,2016-12-11 2:03,73.44
디씨,2016-12-11 2:05,80.52
디씨,2016-12-11 2:06,77.99
디씨,2016-12-12 2:06,83.66
디씨,2016-12-13 2:06,85.76
디씨,2016-12-14 2:06,81.19
디씨,2016-12-15 2:06,93.36
디씨,2016-12-16 2:06,118.81
디씨,2016-12-17 2:06,135.91
디씨,2016-12-18 2:06,134.52
디씨,2016-12-19 2:06,125.41
디씨,2016-12-20 2:06,118.4
디씨,2016-12-21 2:06,128.82
인벤,2016-11-01 14:54,100.52
인벤,2016-11-02 23:35,92.11
인벤,2016-11-03 9:54,106.11
인벤,2016-11-04 6:32,99.95
인벤,2016-11-05 19:16,96.31
인벤,2016-11-06 5:36,98.33
인벤,2016-11-06 5:54,100.74
인벤,2016-11-06 6:22,118.62
인벤,2016-11-06 6:34,101.19
인벤,2016-11-06 6:36,88.5
인벤,2016-11-06 6:55,84.12
인벤,2016-11-06 7:05,76.47
인벤,2016-11-06 8:34,100.76
인벤,2016-11-06 10:31,89.98
인벤,2016-11-06 13:28,86.63
인벤,2016-11-16 8:38,77.47
인벤,2016-11-21 4:19,80.48
인벤,2016-11-21 5:24,75.42
인벤,2016-11-21 5:28,74.28
인벤,2016-11-21 5:50,75.12
인벤,2016-11-21 6:01,80.91
인벤,2016-11-21 6:27,81.96
인벤,2016-11-21 6:58,83.08
인벤,2016-11-21 7:24,85.05
인벤,2016-11-21 14:32,91.06
인벤,2016-11-22 16:16,88.7
인벤,2016-11-24 12:26,84.41
인벤,2016-11-24 12:31,81.04
인벤,2016-11-24 12:35,81.59
인벤,2016-11-26 22:22,81.19
인벤,2016-11-26 22:25,80.19
인벤,2016-11-26 22:26,78.17
인벤,2016-11-26 22:27,79.13
인벤,2016-11-26 22:29,82.84
인벤,2016-11-26 22:35,87.15
인벤,2016-11-26 22:36,91.16
인벤,2016-11-26 22:48,86.39
인벤,2016-11-26 23:01,85.78
인벤,2016-11-26 23:27,84.66
인벤,2016-11-26 23:45,70.77
인벤,2016-11-26 23:57,70.18
인벤,2016-11-27 2:03,68.93
인벤,2016-11-27 2:25,77.53
인벤,2016-11-27 3:08,75.07
인벤,2016-11-27 12:18,74.7
인벤,2016-11-27 19:26,76.25
인벤,2016-11-28 8:57,82.98
인벤,2016-11-28 10:39,76.73
인벤,2016-11-28 11:07,75.89
인벤,2016-11-29 1:01,75.09
인벤,2016-11-30 10:56,77.17
인벤,2016-11-30 16:43,77.05
인벤,2016-12-09 5:26,75.04
인벤,2016-12-09 5:29,72.15
인벤,2016-12-09 5:42,72.7
인벤,2016-12-10 15:51,76.35
인벤,2016-12-10 15:56,77.26
인벤,2016-12-10 16:25,87.06
인벤,2016-12-10 22:58,86.95
인벤,2016-12-11 0:16,91.9
인벤,2016-12-11 0:45,93.79
인벤,2016-12-11 0:51,88.18
인벤,2016-12-11 0:56,89.44
인벤,2016-12-11 1:00,96.98
인벤,2016-12-11 1:03,101.54
인벤,2016-12-11 1:07,100.25
인벤,2016-12-11 1:08,105.4
인벤,2016-12-11 1:09,111.54
인벤,2016-12-11 1:10,112.6
인벤,2016-12-11 1:14,111
인벤,2016-12-11 1:15,100.9
인벤,2016-12-11 1:17,103.7
인벤,2016-12-11 1:19,102.75
인벤,2016-12-11 1:20,109.64
인벤,2016-12-11 1:21,110.87
인벤,2016-12-11 1:22,116.23
인벤,2016-12-11 1:23,125.14
인벤,2016-12-11 1:25,114.6
인벤,2016-12-11 1:26,123.74
인벤,2016-12-11 1:27,118.16
인벤,2016-12-11 1:30,113.53
인벤,2016-12-11 1:31,90.24
인벤,2016-12-11 1:33,79.65
인벤,2016-12-11 1:43,82.15
인벤,2016-12-11 1:44,89.46
인벤,2016-12-11 1:45,90.32
인벤,2016-12-11 1:46,95.09
인벤,2016-12-11 1:47,101.29
인벤,2016-12-11 1:48,104.85
인벤,2016-12-11 1:50,103.01
인벤,2016-12-11 1:51,116.34
인벤,2016-12-11 1:52,117
인벤,2016-12-11 1:54,118.55
인벤,2016-12-11 1:55,119.54
인벤,2016-12-11 1:56,125.79
인벤,2016-12-11 1:57,130.32
인벤,2016-12-11 1:58,121.85
인벤,2016-12-11 1:59,127.16
인벤,2016-12-11 2:01,125.55
오유,2016-11-01 14:54,25.94
오유,2016-11-02 23:35,28.66
오유,2016-11-03 9:54,33.95
오유,2016-11-04 6:32,31.01
오유,2016-11-05 19:16,21
오유,2016-11-06 5:36,26.19
오유,2016-11-06 5:54,12.36
오유,2016-11-06 6:22,10.85
오유,2016-11-06 6:34,11.84
오유,2016-11-06 6:36,12.14
오유,2016-11-06 6:55,11.65
오유,2016-11-06 7:05,8.86
오유,2016-11-06 8:34,7.63
오유,2016-11-06 10:31,7.38
오유,2016-11-06 13:28,7.25
오유,2016-11-16 8:38,8.03
오유,2016-11-21 4:19,7.75
오유,2016-11-21 5:24,7.16
오유,2016-11-21 5:28,7.18
오유,2016-11-21 5:50,7.51
오유,2016-11-21 6:01,7.07
오유,2016-11-21 6:27,7.11
오유,2016-11-21 6:58,8.98
오유,2016-11-21 7:24,9.53
오유,2016-11-21 14:32,10.54
오유,2016-11-22 16:16,11.31
오유,2016-11-24 12:26,10.36
오유,2016-11-24 12:31,11.44
오유,2016-11-24 12:35,10.45
오유,2016-11-26 22:22,10.69
오유,2016-11-26 22:25,11.28
오유,2016-11-26 22:26,11.96
오유,2016-11-26 22:27,13.52
오유,2016-11-26 22:29,12.89
오유,2016-11-26 22:35,14.03
오유,2016-11-26 22:36,16.27
오유,2016-11-26 22:48,16.17
오유,2016-11-26 23:01,17.25
오유,2016-11-26 23:27,19.38
오유,2016-11-26 23:45,26.2
오유,2016-11-26 23:57,33.53
오유,2016-11-27 2:03,32.2
오유,2016-11-27 2:25,38.45
오유,2016-11-27 3:08,44.86
오유,2016-11-27 12:18,41.67
오유,2016-11-27 19:26,36.06
오유,2016-11-28 8:57,39.76
오유,2016-11-28 10:39,36.81
오유,2016-11-28 11:07,42.65
오유,2016-11-29 1:01,46.89
오유,2016-11-30 10:56,53.61
오유,2016-11-30 16:43,57.59
오유,2016-12-09 5:26,67.82
오유,2016-12-09 5:29,71.89
오유,2016-12-09 5:42,75.51
오유,2016-12-10 15:51,68.49
오유,2016-12-10 15:56,62.72
오유,2016-12-10 16:25,70.39
오유,2016-12-10 22:58,59.77
오유,2016-12-11 0:16,57.27
오유,2016-12-11 0:45,67.96
오유,2016-12-11 0:51,67.85
오유,2016-12-11 0:56,76.98
오유,2016-12-11 1:00,81.08
오유,2016-12-11 1:03,91.66
오유,2016-12-11 1:07,84.84
오유,2016-12-11 1:08,85.73
오유,2016-12-11 1:09,84.61
오유,2016-12-11 1:10,92.91
오유,2016-12-11 1:14,99.8
오유,2016-12-11 1:15,121.19
오유,2016-12-11 1:17,122.04
오유,2016-12-11 1:19,131.76
오유,2016-12-11 1:20,138.48
오유,2016-12-11 1:21,153.47
오유,2016-12-11 1:22,189.95
오유,2016-12-11 1:23,182.22
오유,2016-12-11 1:25,198.08
오유,2016-12-11 1:26,135.36
오유,2016-12-11 1:27,125.02
오유,2016-12-11 1:30,143.5
오유,2016-12-11 1:31,173.95
오유,2016-12-11 1:33,188.75
오유,2016-12-11 1:43,167.44
오유,2016-12-11 1:44,158.95
오유,2016-12-11 1:45,169.53
오유,2016-12-11 1:46,113.66
오유,2016-12-11 1:47,107.59
오유,2016-12-11 1:48,92.67
오유,2016-12-11 1:50,85.35
오유,2016-12-11 1:51,90.13
오유,2016-12-11 1:52,89.31
오유,2016-12-11 1:54,105.12
오유,2016-12-11 1:55,125.83
오유,2016-12-11 1:56,135.81
오유,2016-12-11 1:57,142.43
오유,2016-12-11 1:58,163.39
오유,2016-12-11 1:59,168.21
오유,2016-12-11 2:01,185.35
오유,2016-12-12 2:01,188.5
오유,2016-12-13 2:01,199.91
오유,2016-12-14 2:01,210.73
오유,2016-12-15 2:01,192.06
오유,2016-12-16 2:01,204.62
오유,2016-12-17 2:01,223.02
