symbol,date,price
IBM,2016-12-11 1:08,38.2837968
IBM,2016-12-11 1:09,73.07394785
IBM,2016-12-11 1:10,79.27998907
IBM,2016-12-11 1:14,97.7449207
IBM,2016-12-11 1:15,53.01887181
IBM,2016-12-11 1:17,27.7392752
IBM,2016-12-11 1:19,47.61425273
IBM,2016-12-11 1:20,76.6805507
IBM,2016-12-11 1:21,61.2852579
IBM,2016-12-11 1:22,71.57277159
IBM,2016-12-11 1:23,90.67143317
IBM,2016-12-11 1:25,9.594170873
IBM,2016-12-11 1:26,76.55917765
IBM,2016-12-11 1:27,57.13616324
IBM,2016-12-11 1:30,30.06808579
IBM,2016-12-11 1:31,73.51790867
IBM,2016-12-11 1:33,20.43127313
IBM,2016-12-11 1:43,6.12253089
IBM,2016-12-11 1:44,8.466374918
IBM,2016-12-11 1:45,28.05442739
IBM,2016-12-11 1:46,13.50452735
IBM,2016-12-11 1:47,69.63913626
IBM,2016-12-11 1:48,3.494017679
IBM,2016-12-11 1:50,37.38928751
IBM,2016-12-11 1:51,20.57639376
IBM,2016-12-11 1:52,61.13751878
IBM,2016-12-11 1:54,95.54647176
IBM,2016-12-11 1:55,64.05293714
IBM,2016-12-11 1:56,75.68832842
IBM,2016-12-11 1:57,10.54402002
IBM,2016-12-11 1:58,62.14342832
IBM,2016-12-11 1:59,29.56013086
IBM,2016-12-11 2:01,42.92060131
AAPL,2016-11-01 14:54,47.99123098
AAPL,2016-11-02 23:35,57.86159938
AAPL,2016-11-03 9:54,58.9474744
AAPL,2016-11-04 6:32,67.78039675
AAPL,2016-11-05 19:16,48.40370536
AAPL,2016-11-06 5:36,2.089471662
AAPL,2016-11-06 5:54,57.23261315
AAPL,2016-11-06 6:22,6.546781444
AAPL,2016-11-06 6:34,21.08392074
AAPL,2016-11-06 6:36,22.45342754
AAPL,2016-11-06 6:55,17.78488004
AAPL,2016-11-06 7:05,69.67654407
AAPL,2016-11-06 8:34,46.97446497
AAPL,2016-11-06 10:31,30.5872295
AAPL,2016-11-06 13:28,74.30894062
AAPL,2016-11-16 8:38,39.46285152
AAPL,2016-11-21 4:19,99.85008131
AAPL,2016-11-21 5:24,99.92509157
AAPL,2016-11-21 5:28,44.74467182
AAPL,2016-11-21 5:50,71.22157941
AAPL,2016-11-21 6:01,40.16149858
AAPL,2016-11-21 6:27,50.02909961
AAPL,2016-11-21 6:58,99.13836293
AAPL,2016-11-21 7:24,47.79092515
AAPL,2016-11-21 14:32,49.93323895
AAPL,2016-11-22 16:16,72.43466529
AAPL,2016-11-24 12:26,30.5094628
AAPL,2016-11-24 12:31,53.90771504
AAPL,2016-11-24 12:35,64.09978761
AAPL,2016-11-26 22:22,77.49812543
AAPL,2016-11-26 22:25,94.97204932
AAPL,2016-11-26 22:26,68.69828989
AAPL,2016-11-26 22:27,68.54491339
AAPL,2016-11-26 22:29,80.91006695
AAPL,2016-11-26 22:35,37.68977586
AAPL,2016-11-26 22:36,96.85943632
AAPL,2016-11-26 22:48,35.28568793
AAPL,2016-11-26 23:01,65.09748429
AAPL,2016-11-26 23:27,93.80610715
AAPL,2016-11-26 23:45,52.02721826
AAPL,2016-11-26 23:57,85.3729188
AAPL,2016-11-27 2:03,59.33017885
AAPL,2016-11-27 2:25,77.88296249
AAPL,2016-11-27 3:08,35.07369671
AAPL,2016-11-27 12:18,88.7273006
AAPL,2016-11-27 19:26,49.3827128
AAPL,2016-11-28 8:57,34.36036629
AAPL,2016-11-28 10:39,76.88652957
AAPL,2016-11-28 11:07,84.05758435
AAPL,2016-11-29 1:01,32.76292873
AAPL,2016-11-30 10:56,63.50390474
AAPL,2016-11-30 16:43,4.354816437
AAPL,2016-12-09 5:26,48.19900888
AAPL,2016-12-09 5:29,69.78197485
AAPL,2016-12-09 5:42,18.27658813
AAPL,2016-12-10 15:51,90.65805654
AAPL,2016-12-10 15:56,81.06666835
AAPL,2016-12-10 16:25,2.722374503
AAPL,2016-12-10 22:58,32.8117968
AAPL,2016-12-11 0:16,33.45393507
AAPL,2016-12-11 0:45,72.35611092
AAPL,2016-12-11 0:51,55.82413355
AAPL,2016-12-11 0:56,12.26519027
AAPL,2016-12-11 1:00,32.31303078
AAPL,2016-12-11 1:03,74.50671904
AAPL,2016-12-11 1:07,13.71196524
AAPL,2016-12-11 1:08,72.04300979
AAPL,2016-12-11 1:09,54.32471568
AAPL,2016-12-11 1:10,76.15184771
AAPL,2016-12-11 1:14,39.05198768
AAPL,2016-12-11 1:15,8.871973866
AAPL,2016-12-11 1:17,41.27943823
AAPL,2016-12-11 1:19,14.47232901
AAPL,2016-12-11 1:20,63.66796636
AAPL,2016-12-11 1:21,89.30272168
AAPL,2016-12-11 1:22,5.62229857
AAPL,2016-12-11 1:23,87.16217383
AAPL,2016-12-11 1:25,33.47271155
AAPL,2016-12-11 1:26,51.00432754
AAPL,2016-12-11 1:27,78.87372487
AAPL,2016-12-11 1:30,84.89170637
AAPL,2016-12-11 1:31,57.49770435
AAPL,2016-12-11 1:33,77.99015657
AAPL,2016-12-11 1:43,43.15053261
AAPL,2016-12-11 1:44,33.57697674
AAPL,2016-12-11 1:45,23.50691537
AAPL,2016-12-11 1:46,98.57544973
AAPL,2016-12-11 1:47,27.35914417
AAPL,2016-12-11 1:48,69.58766514
AAPL,2016-12-11 1:50,33.03811987
AAPL,2016-12-11 1:51,9.765125518
AAPL,2016-12-11 1:52,39.56928816
AAPL,2016-12-11 1:54,87.57877239
AAPL,2016-12-11 1:55,25.11556648
AAPL,2016-12-11 1:56,8.554432879
AAPL,2016-12-11 1:57,12.18369657
AAPL,2016-12-11 1:58,74.11509136
AAPL,2016-12-11 1:59,42.61889224
AAPL,2016-12-11 2:01,80.90504548
AAPL,2016-12-12 2:01,94.51110619
AAPL,2016-12-13 2:01,12.26717613
AAPL,2016-12-14 2:01,66.12483182
AAPL,2016-12-15 2:01,27.11999227
AAPL,2016-12-16 2:01,94.47437669
AAPL,2016-12-17 2:01,45.49473894
